,Date,Traffic_flow,Game_Occurance
3530,2005-04-24 08:05:00,10,0
3531,2005-08-15 04:10:00,2,0
3532,2005-06-01 15:10:00,34,0
3533,2005-04-18 08:15:00,37,0
3534,2005-05-11 23:40:00,8,0
3535,2005-09-25 18:20:00,31,0
3536,2005-08-09 03:00:00,1,0
3537,2005-08-08 07:40:00,32,0
3538,2005-06-26 21:40:00,19,0
3539,2005-04-17 19:20:00,20,0
3540,2005-05-22 18:35:00,17,0
3541,2005-08-22 03:35:00,0,0
3542,2005-07-24 13:15:00,24,0
3543,2005-05-25 19:45:00,37,0
3544,2005-06-22 02:10:00,3,0
3545,2005-08-10 01:15:00,2,0
3546,2005-08-17 19:15:00,37,0
3547,2005-05-25 08:20:00,34,0
3548,2005-06-20 11:00:00,20,0
3549,2005-07-22 21:35:00,28,0
3550,2005-09-15 04:15:00,7,0
3551,2005-06-23 18:10:00,31,0
3552,2005-04-11 11:15:00,25,0
3553,2005-05-12 00:10:00,5,0
3554,2005-05-10 03:10:00,0,0
3555,2005-06-12 10:15:00,24,0
3556,2005-05-14 14:20:00,23,0
3557,2005-07-07 00:55:00,1,0
3558,2005-05-15 08:50:00,10,0
3559,2005-06-30 16:15:00,40,0
3560,2005-05-05 13:40:00,30,0
3561,2005-06-18 15:00:00,31,0
3562,2005-05-23 09:55:00,25,0
3563,2005-08-11 14:25:00,33,0
3564,2005-07-02 07:40:00,10,0
3565,2005-05-28 02:20:00,9,0
3566,2005-05-06 20:40:00,10,0
3567,2005-09-22 18:05:00,41,0
3568,2005-08-14 16:00:00,58,0
3569,2005-08-25 10:45:00,14,0
3570,2005-06-15 05:20:00,7,0
3571,2005-06-03 00:45:00,4,0
3572,2005-04-23 14:00:00,34,0
3573,2005-04-25 00:10:00,4,0
3574,2005-05-11 14:55:00,36,0
3575,2005-09-15 10:05:00,33,0
3576,2005-09-14 16:25:00,38,0
3577,2005-08-20 06:00:00,4,0
3578,2005-04-22 01:20:00,5,0
3579,2005-06-02 12:10:00,31,0
3580,2005-08-03 20:20:00,22,0
3581,2005-05-02 11:15:00,27,0
3582,2005-04-26 22:45:00,30,0
3583,2005-07-06 03:35:00,1,0
3584,2005-06-09 16:35:00,29,0
3585,2005-04-26 16:25:00,39,0
3586,2005-04-30 09:35:00,11,0
3587,2005-07-24 15:20:00,36,0
3588,2005-04-25 04:45:00,6,0
3589,2005-08-02 06:35:00,28,0
3590,2005-07-04 02:05:00,7,0
3591,2005-06-26 06:35:00,3,0
3592,2005-06-03 02:10:00,2,0
3593,2005-04-24 18:20:00,20,0
3594,2005-06-21 02:35:00,1,0
3595,2005-05-16 22:35:00,37,0
3596,2005-07-22 06:30:00,27,0
3597,2005-08-01 13:30:00,27,0
3598,2005-07-20 00:00:00,5,0
3599,2005-04-25 13:30:00,18,0
3600,2005-05-17 13:30:00,26,0
3601,2005-06-23 12:20:00,37,0
3602,2005-08-04 03:40:00,2,0
3603,2005-05-26 22:35:00,13,0
3604,2005-08-28 01:20:00,13,0
3605,2005-07-11 05:00:00,4,0
3606,2005-06-12 16:50:00,35,0
3607,2005-08-27 04:45:00,6,0
3608,2005-05-15 10:15:00,21,0
3609,2005-09-11 19:00:00,18,0
3610,2005-04-24 11:45:00,24,0
3611,2005-09-28 03:45:00,1,0
3612,2005-08-11 16:10:00,39,0
3613,2005-05-31 18:05:00,32,0
3614,2005-05-19 04:35:00,1,0
3615,2005-07-27 17:00:00,42,0
3616,2005-07-07 00:05:00,3,0
3617,2005-07-31 19:45:00,21,0
3618,2005-06-15 23:55:00,7,0
3619,2005-05-10 18:10:00,29,0
3620,2005-09-12 16:15:00,28,0
3621,2005-06-15 19:50:00,26,0
3622,2005-07-30 02:40:00,8,0
3623,2005-05-04 16:35:00,30,0
3624,2005-05-26 22:00:00,12,0
3625,2005-04-21 18:15:00,40,0
3626,2005-07-21 13:25:00,24,0
3627,2005-06-23 02:00:00,2,0
3628,2005-09-14 12:05:00,22,0
3629,2005-05-05 14:40:00,39,0
3630,2005-04-18 22:10:00,14,0
3631,2005-04-20 15:40:00,51,0
3632,2005-05-07 07:55:00,15,0
3633,2005-09-15 07:45:00,36,0
3634,2005-09-11 10:30:00,30,0
3635,2005-06-30 15:35:00,44,0
3636,2005-05-08 23:15:00,7,0
3637,2005-05-08 19:05:00,21,0
3638,2005-09-02 04:45:00,9,0
3639,2005-07-01 07:45:00,19,0
3640,2005-08-02 06:25:00,18,0
3641,2005-05-19 10:50:00,16,0
3642,2005-06-19 07:05:00,3,0
3643,2005-07-07 02:35:00,1,0
3644,2005-04-21 13:40:00,33,0
3645,2005-07-30 20:25:00,18,0
3646,2005-07-11 23:35:00,4,0
3647,2005-04-16 06:15:00,4,0
3648,2005-05-27 18:00:00,22,0
3649,2005-07-01 18:30:00,22,0
3650,2005-09-18 00:55:00,14,0
3651,2005-08-02 02:15:00,6,0
3652,2005-09-04 23:05:00,17,0
3653,2005-06-06 01:50:00,4,0
3654,2005-05-05 21:25:00,16,0
3655,2005-06-14 13:20:00,23,0
3656,2005-09-17 03:25:00,0,0
3657,2005-06-19 17:10:00,23,0
3658,2005-07-08 19:05:00,33,0
3659,2005-04-30 02:05:00,8,0
3660,2005-09-01 16:45:00,36,0
3661,2005-09-28 14:20:00,31,0
3662,2005-08-09 04:25:00,1,0
3663,2005-06-12 07:30:00,18,0
3664,2005-05-03 03:50:00,0,0
3665,2005-04-12 12:05:00,39,0
3666,2005-05-22 00:10:00,10,0
3667,2005-07-10 12:45:00,19,0
3668,2005-09-14 03:10:00,2,0
3669,2005-08-23 15:50:00,27,0
3670,2005-08-10 05:25:00,14,0
3671,2005-08-09 11:55:00,25,0
3672,2005-09-15 04:30:00,2,0
3673,2005-05-30 15:40:00,17,0
3674,2005-08-28 10:20:00,22,0
3675,2005-08-28 03:05:00,6,0
3676,2005-05-13 17:20:00,38,0
3677,2005-09-01 01:10:00,9,0
3678,2005-08-05 04:45:00,5,0
3679,2005-07-15 03:25:00,7,0
3680,2005-05-06 01:35:00,5,0
3681,2005-06-21 10:35:00,33,0
3682,2005-07-20 13:15:00,47,0
3683,2005-07-02 00:25:00,6,0
3684,2005-07-30 07:10:00,11,0
3685,2005-09-24 04:25:00,4,0
3686,2005-05-21 11:25:00,28,0
3687,2005-09-16 04:40:00,9,0
3688,2005-09-07 07:20:00,41,0
3689,2005-08-17 16:40:00,35,0
3690,2005-06-10 01:00:00,6,0
3691,2005-07-23 03:45:00,2,0
3692,2005-06-06 10:35:00,26,0
3693,2005-04-23 15:00:00,29,0
3694,2005-09-22 15:45:00,38,0
3695,2005-06-30 04:05:00,0,0
3696,2005-08-11 07:25:00,34,0
3697,2005-05-02 01:55:00,2,0
3698,2005-06-23 21:15:00,23,0
3699,2005-05-14 03:05:00,3,0
3700,2005-07-18 12:30:00,28,0
3701,2005-04-23 11:30:00,20,0
3702,2005-06-29 08:30:00,31,0
3703,2005-04-17 09:10:00,19,0
3704,2005-08-16 14:25:00,35,0
3705,2005-09-20 17:25:00,37,0
3706,2005-06-06 01:20:00,4,0
3707,2005-08-28 21:00:00,14,0
3708,2005-04-23 21:35:00,12,0
3709,2005-09-15 06:10:00,16,0
3710,2005-04-18 23:45:00,2,0
3711,2005-07-23 13:10:00,43,0
3712,2005-06-04 03:25:00,4,0
3713,2005-07-09 20:55:00,24,0
3714,2005-05-28 00:15:00,12,0
3715,2005-08-23 22:50:00,14,0
3716,2005-08-01 18:50:00,28,0
3717,2005-07-16 12:05:00,22,0
3718,2005-07-30 18:25:00,23,0
3719,2005-04-23 11:50:00,31,0
3720,2005-05-29 09:00:00,10,0
3721,2005-09-28 06:30:00,20,0
3722,2005-07-31 08:55:00,10,0
3723,2005-06-07 23:00:00,8,0
3724,2005-09-30 20:05:00,20,0
3725,2005-07-26 14:50:00,45,0
3726,2005-04-14 08:30:00,39,0
3727,2005-05-23 03:15:00,1,0
3728,2005-08-05 11:00:00,26,0
3729,2005-07-23 20:00:00,26,0
3730,2005-04-17 10:20:00,25,0
3731,2005-08-21 23:35:00,9,0
3732,2005-09-08 05:15:00,6,0
3733,2005-08-06 08:15:00,12,0
3734,2005-07-11 03:30:00,1,0
3735,2005-07-07 10:45:00,23,0
3736,2005-06-02 01:00:00,6,0
3737,2005-09-16 00:55:00,4,0
3738,2005-05-20 00:05:00,6,0
3739,2005-04-15 15:10:00,38,0
3740,2005-09-30 07:40:00,50,0
3741,2005-09-11 12:20:00,19,0
3742,2005-06-01 01:50:00,1,0
3743,2005-05-24 07:45:00,39,0
3744,2005-06-01 03:50:00,0,0
3745,2005-07-01 08:35:00,43,0
3746,2005-05-08 16:05:00,25,0
3747,2005-04-20 18:20:00,34,0
3748,2005-05-01 18:45:00,26,0
3749,2005-09-25 23:55:00,11,0
3750,2005-09-23 12:50:00,23,0
3751,2005-05-12 09:10:00,34,0
3752,2005-05-28 16:35:00,24,0
3753,2005-04-14 14:45:00,46,0
3754,2005-06-03 10:45:00,21,0
3755,2005-06-13 00:40:00,1,0
3756,2005-05-12 11:20:00,29,0
3757,2005-06-19 22:00:00,25,0
3758,2005-09-05 09:50:00,19,0
3759,2005-08-05 06:15:00,17,0
3760,2005-04-11 07:50:00,24,0
3761,2005-08-22 19:55:00,20,0
3762,2005-07-11 23:55:00,7,0
3763,2005-07-31 07:20:00,8,0
3764,2005-07-30 11:30:00,29,0
3765,2005-06-08 06:10:00,21,0
3766,2005-08-17 07:40:00,35,0
3767,2005-05-10 17:10:00,32,0
3768,2005-08-09 00:10:00,6,0
3769,2005-05-10 09:40:00,47,0
3770,2005-09-26 11:30:00,27,0
3771,2005-06-12 02:20:00,8,0
3772,2005-05-05 21:50:00,16,0
3773,2005-08-02 15:25:00,33,0
3774,2005-06-16 14:15:00,31,0
3775,2005-04-14 10:20:00,32,0
3776,2005-05-28 19:40:00,20,0
3777,2005-08-04 21:50:00,16,0
3778,2005-08-26 13:25:00,33,0
3779,2005-07-11 04:20:00,1,0
3780,2005-08-26 23:10:00,30,0
3781,2005-07-01 04:30:00,2,0
3782,2005-07-08 06:35:00,31,0
3783,2005-07-11 20:05:00,22,0
3784,2005-07-22 14:25:00,27,0
3785,2005-04-13 04:50:00,7,0
3786,2005-09-20 08:55:00,38,0
3787,2005-06-11 15:00:00,30,0
3788,2005-08-11 07:10:00,33,0
3789,2005-08-14 12:05:00,31,0
3790,2005-07-16 03:20:00,2,0
3791,2005-06-22 18:05:00,38,0
3792,2005-08-16 19:40:00,36,0
3793,2005-09-25 21:50:00,14,0
3794,2005-07-09 12:00:00,21,0
3795,2005-06-11 23:20:00,21,0
3796,2005-07-16 11:50:00,21,0
3797,2005-07-15 11:25:00,21,0
3798,2005-09-29 11:45:00,20,0
3799,2005-05-24 17:25:00,33,0
3800,2005-09-03 13:15:00,22,0
3801,2005-09-08 07:30:00,39,0
3802,2005-04-21 00:05:00,3,0
3803,2005-05-31 18:30:00,33,0
3804,2005-06-06 13:55:00,27,0
3805,2005-05-30 05:55:00,2,0
3806,2005-09-05 03:55:00,5,0
3807,2005-08-10 23:40:00,8,0
3808,2005-07-31 01:30:00,6,0
3809,2005-09-22 17:40:00,42,0
3810,2005-04-23 14:40:00,41,0
3811,2005-06-21 21:00:00,39,0
3812,2005-09-24 22:55:00,26,0
3813,2005-04-30 00:45:00,7,0
3814,2005-08-15 18:40:00,21,0
3815,2005-05-19 11:20:00,12,0
3816,2005-07-30 23:55:00,18,0
3817,2005-05-13 19:05:00,37,0
3818,2005-06-13 23:50:00,2,0
3819,2005-07-26 23:45:00,10,0
3820,2005-04-20 10:45:00,30,0
3821,2005-06-22 16:30:00,27,0
3822,2005-09-06 00:00:00,2,0
3823,2005-08-15 15:45:00,39,0
3824,2005-08-18 11:40:00,23,0
3825,2005-04-24 23:00:00,10,0
3826,2005-08-13 17:40:00,31,0
3827,2005-09-15 19:25:00,35,0
3828,2005-09-25 20:50:00,16,0
3829,2005-06-30 01:40:00,6,0
3830,2005-05-25 16:50:00,39,0
3831,2005-06-24 01:55:00,4,0
3832,2005-05-25 14:25:00,32,0
3833,2005-08-27 23:00:00,14,0
3834,2005-05-07 02:55:00,0,0
3835,2005-04-24 22:40:00,5,0
3836,2005-06-08 06:35:00,31,0
3837,2005-08-02 18:35:00,33,0
3838,2005-09-08 02:20:00,9,0
3839,2005-06-05 02:10:00,1,0
3840,2005-09-01 16:00:00,23,0
3841,2005-06-18 19:00:00,25,0
3842,2005-04-28 01:20:00,2,0
3843,2005-09-15 02:00:00,7,0
3844,2005-04-16 10:30:00,21,0
3845,2005-08-03 00:25:00,7,0
3846,2005-04-26 06:35:00,32,0
3847,2005-06-27 02:45:00,0,0
3848,2005-08-23 01:55:00,2,0
3849,2005-05-09 16:20:00,21,0
3850,2005-06-12 06:45:00,6,0
3851,2005-07-31 23:25:00,14,0
3852,2005-04-25 00:15:00,4,0
3853,2005-08-22 22:15:00,9,0
3854,2005-07-22 08:15:00,39,0
3855,2005-09-27 02:15:00,1,0
3856,2005-06-11 18:20:00,35,0
3857,2005-05-09 06:30:00,20,0
3858,2005-09-30 12:05:00,34,0
3859,2005-06-09 02:55:00,2,0
3860,2005-05-18 21:10:00,14,0
3861,2005-06-12 06:05:00,5,0
3862,2005-09-03 12:20:00,28,0
3863,2005-05-12 15:25:00,37,0
3864,2005-07-28 08:00:00,35,0
3865,2005-04-28 18:50:00,22,0
3866,2005-07-16 09:15:00,19,0
3867,2005-06-20 18:30:00,19,0
3868,2005-08-17 13:15:00,23,0
3869,2005-05-28 18:15:00,44,0
3870,2005-05-21 12:10:00,20,0
3871,2005-04-28 02:55:00,2,0
3872,2005-06-19 21:55:00,24,0
3873,2005-07-14 18:00:00,40,0
3874,2005-08-19 00:45:00,1,0
3875,2005-07-07 20:45:00,26,0
3876,2005-07-25 01:50:00,5,0
3877,2005-08-20 06:45:00,7,0
3878,2005-05-27 13:30:00,32,0
3879,2005-06-13 14:50:00,37,0
3880,2005-04-23 10:00:00,25,0
3881,2005-08-25 01:55:00,4,0
3882,2005-07-11 06:40:00,26,0
3883,2005-08-07 08:30:00,14,0
3884,2005-09-28 02:40:00,11,0
3885,2005-08-11 02:35:00,2,0
3886,2005-09-18 03:30:00,4,0
3887,2005-08-24 09:15:00,33,0
3888,2005-05-02 09:30:00,38,0
3889,2005-07-27 17:15:00,29,0
3890,2005-05-22 11:50:00,32,0
3891,2005-07-09 05:30:00,3,0
3892,2005-09-10 08:45:00,30,0
3893,2005-06-23 17:50:00,29,0
3894,2005-07-24 09:10:00,12,0
3895,2005-05-28 04:15:00,4,0
3896,2005-05-14 07:10:00,21,0
3897,2005-05-10 15:30:00,35,0
3898,2005-08-29 17:50:00,24,0
3899,2005-07-17 07:40:00,4,0
3900,2005-09-18 00:15:00,9,0
3901,2005-09-14 07:05:00,37,0
3902,2005-07-06 01:55:00,3,0
3903,2005-08-02 22:10:00,16,0
3904,2005-08-03 13:40:00,40,0
3905,2005-08-14 22:00:00,7,0
3906,2005-04-14 17:30:00,30,0
3907,2005-06-10 13:25:00,23,0
3908,2005-08-21 14:35:00,22,0
3909,2005-09-06 06:40:00,30,0
3910,2005-06-07 13:35:00,28,0
3911,2005-09-22 10:50:00,30,0
3912,2005-09-02 15:25:00,37,0
3913,2005-09-01 22:10:00,14,0
3914,2005-08-29 15:00:00,43,0
3915,2005-05-08 15:10:00,19,0
3916,2005-06-11 02:30:00,3,0
3917,2005-08-12 14:40:00,42,0
3918,2005-07-08 16:05:00,37,0
3919,2005-08-31 19:40:00,20,0
3920,2005-05-20 16:20:00,40,0
3921,2005-07-06 23:35:00,6,0
3922,2005-07-15 06:40:00,28,0
3923,2005-06-26 18:50:00,20,0
3924,2005-07-01 10:50:00,28,0
3925,2005-04-16 06:25:00,7,0
3926,2005-04-16 22:50:00,51,0
3927,2005-08-28 04:40:00,4,0
3928,2005-06-04 04:10:00,2,0
3929,2005-08-01 11:45:00,27,0
3930,2005-07-08 02:10:00,3,0
3931,2005-08-11 07:25:00,34,0
3932,2005-08-20 13:25:00,22,0
3933,2005-07-09 13:30:00,26,0
3934,2005-07-16 07:25:00,14,0
3935,2005-07-03 10:15:00,23,0
3936,2005-07-19 00:40:00,4,0
3937,2005-05-07 05:50:00,5,0
3938,2005-07-21 09:55:00,30,0
3939,2005-06-16 13:15:00,14,0
3940,2005-05-04 10:05:00,35,0
3941,2005-09-25 09:45:00,27,0
3942,2005-07-26 18:00:00,26,0
3943,2005-06-06 00:00:00,5,0
3944,2005-06-09 08:15:00,24,0
3945,2005-06-22 06:40:00,29,0
3946,2005-08-03 20:15:00,20,0
3947,2005-09-15 20:45:00,26,0
3948,2005-06-18 05:25:00,3,0
3949,2005-09-06 03:30:00,1,0
3950,2005-05-24 09:00:00,34,0
3951,2005-07-20 10:10:00,36,0
3952,2005-05-11 02:00:00,4,0
3953,2005-06-25 12:50:00,33,0
3954,2005-09-06 02:40:00,3,0
3955,2005-06-03 06:10:00,17,0
3956,2005-04-29 13:05:00,40,0
3957,2005-06-09 08:40:00,37,0
3958,2005-08-12 15:00:00,41,0
3959,2005-06-27 05:35:00,12,0
3960,2005-04-19 17:40:00,25,0
3961,2005-04-27 01:35:00,1,0
3962,2005-09-05 04:30:00,2,0
3963,2005-05-07 19:10:00,25,0
3964,2005-09-21 14:50:00,32,0
3965,2005-08-30 10:35:00,0,0
3966,2005-04-28 12:25:00,22,0
3967,2005-05-07 04:40:00,7,0
3968,2005-05-14 15:10:00,28,0
3969,2005-05-29 20:35:00,22,0
3970,2005-06-10 23:20:00,38,0
3971,2005-08-11 23:20:00,11,0
3972,2005-07-24 12:50:00,19,0
3973,2005-09-30 04:05:00,2,0
3974,2005-08-30 22:40:00,11,0
3975,2005-07-19 16:05:00,38,0
3976,2005-07-09 09:10:00,11,0
3977,2005-06-04 16:25:00,28,0
3978,2005-08-28 09:45:00,28,0
3979,2005-05-27 06:30:00,16,0
3980,2005-05-23 09:00:00,33,0
3981,2005-07-31 23:25:00,14,0
3982,2005-09-01 22:40:00,16,0
3983,2005-08-10 02:55:00,0,0
3984,2005-06-15 20:35:00,18,0
3985,2005-04-27 11:35:00,17,0
3986,2005-07-18 18:05:00,28,0
3987,2005-08-14 11:50:00,30,0
3988,2005-09-09 23:40:00,18,0
3989,2005-07-26 13:10:00,36,0
3990,2005-04-13 18:05:00,35,0
3991,2005-09-18 04:05:00,4,0
3992,2005-08-17 12:20:00,23,0
3993,2005-09-18 02:55:00,4,0
3994,2005-04-14 01:00:00,7,0
3995,2005-07-13 06:35:00,28,0
3996,2005-08-27 03:20:00,2,0
3997,2005-06-10 01:40:00,2,0
3998,2005-05-08 00:00:00,8,0
3999,2005-09-07 13:20:00,30,0
4000,2005-07-17 06:10:00,1,0
4001,2005-08-23 16:50:00,33,0
4002,2005-04-16 15:15:00,29,0
4003,2005-05-11 04:25:00,3,0
4004,2005-07-03 08:20:00,10,0
4005,2005-08-30 09:45:00,0,0
4006,2005-08-15 04:15:00,2,0
4007,2005-08-31 05:20:00,5,0
4008,2005-08-20 07:35:00,15,0
4009,2005-08-05 06:00:00,12,0
4010,2005-08-11 01:45:00,2,0
4011,2005-07-24 10:55:00,26,0
4012,2005-05-14 09:20:00,19,0
4013,2005-06-22 16:00:00,35,0
4014,2005-05-21 05:50:00,8,0
4015,2005-08-12 15:40:00,37,0
4016,2005-05-29 18:15:00,21,0
4017,2005-04-17 03:25:00,3,0
4018,2005-07-26 12:35:00,27,0
4019,2005-04-29 13:20:00,33,0
4020,2005-09-09 08:30:00,35,0
4021,2005-05-09 18:15:00,30,0
4022,2005-06-16 12:20:00,28,0
4023,2005-07-01 02:20:00,1,0
4024,2005-08-27 03:40:00,3,0
4025,2005-04-25 08:25:00,38,0
4026,2005-08-07 07:35:00,6,0
4027,2005-04-25 08:00:00,34,0
4028,2005-06-26 02:55:00,9,0
4029,2005-05-14 01:15:00,4,0
4030,2005-05-08 12:50:00,21,0
4031,2005-05-18 19:00:00,21,0
4032,2005-08-26 08:35:00,29,0
4033,2005-07-24 14:30:00,29,0
4034,2005-08-01 01:55:00,0,0
4035,2005-06-11 14:40:00,38,0
4036,2005-05-09 17:30:00,40,0
4037,2005-06-07 12:30:00,25,0
4038,2005-06-26 07:40:00,18,0
4039,2005-07-12 09:20:00,50,0
4040,2005-09-05 02:25:00,8,0
4041,2005-06-15 17:00:00,34,0
4042,2005-05-02 17:20:00,38,0
4043,2005-04-28 09:25:00,33,0
4044,2005-07-23 16:40:00,24,0
4045,2005-06-24 21:50:00,19,0
4046,2005-08-22 23:55:00,9,0
4047,2005-05-19 12:25:00,44,0
4048,2005-08-20 09:35:00,20,0
4049,2005-08-18 20:45:00,15,0
4050,2005-08-22 01:50:00,4,0
4051,2005-09-27 17:05:00,37,0
4052,2005-05-06 14:35:00,39,0
4053,2005-04-27 06:25:00,19,0
4054,2005-08-25 08:10:00,30,0
4055,2005-06-24 18:15:00,22,0
4056,2005-09-28 02:50:00,2,0
4057,2005-09-26 14:40:00,41,0
4058,2005-08-23 00:25:00,7,0
4059,2005-05-29 22:25:00,26,0
4060,2005-06-17 03:40:00,1,0
4061,2005-09-05 23:00:00,9,0
4062,2005-08-14 01:55:00,6,0
4063,2005-08-24 16:10:00,20,0
4064,2005-08-22 07:20:00,41,0
4065,2005-09-16 11:05:00,30,0
4066,2005-05-16 16:10:00,37,0
4067,2005-09-08 05:15:00,6,0
4068,2005-04-30 15:00:00,32,0
4069,2005-06-23 08:35:00,32,0
4070,2005-05-09 10:30:00,22,0
4071,2005-06-22 05:15:00,3,0
4072,2005-06-26 23:05:00,14,0
4073,2005-08-26 05:10:00,1,0
4074,2005-04-27 06:50:00,19,0
4075,2005-05-08 06:55:00,7,0
4076,2005-05-19 04:15:00,2,0
4077,2005-06-12 01:25:00,8,0
4078,2005-05-13 15:45:00,37,0
4079,2005-04-19 09:50:00,28,0
4080,2005-08-09 04:20:00,3,0
4081,2005-06-18 15:00:00,31,0
4082,2005-09-30 14:50:00,49,0
4083,2005-06-08 02:15:00,1,0
4084,2005-08-29 13:05:00,32,0
4085,2005-05-04 02:35:00,3,0
4086,2005-04-13 00:10:00,4,0
4087,2005-09-03 11:55:00,23,0
4088,2005-06-17 11:55:00,29,0
4089,2005-05-12 05:30:00,13,0
4090,2005-05-19 20:15:00,23,0
4091,2005-09-20 18:05:00,38,0
4092,2005-04-26 12:20:00,27,0
4093,2005-05-19 14:05:00,17,0
4094,2005-06-08 10:10:00,20,0
4095,2005-05-05 05:45:00,6,0
4096,2005-06-22 13:30:00,31,0
4097,2005-05-28 09:50:00,11,0
4098,2005-07-08 17:35:00,36,0
4099,2005-09-19 00:10:00,2,0
4100,2005-08-28 12:15:00,17,0
4101,2005-08-24 23:55:00,4,0
4102,2005-08-12 15:15:00,39,0
4103,2005-06-30 04:55:00,2,0
4104,2005-06-09 18:40:00,32,0
4105,2005-09-15 03:30:00,7,0
4106,2005-06-09 23:20:00,11,0
4107,2005-08-28 10:55:00,14,0
4108,2005-06-16 01:35:00,1,0
4109,2005-06-30 19:00:00,26,0
4110,2005-06-26 05:10:00,1,0
4111,2005-07-19 18:10:00,46,0
4112,2005-08-27 22:15:00,45,0
4113,2005-05-23 10:30:00,19,0
4114,2005-04-24 23:55:00,4,0
4115,2005-09-08 04:20:00,1,0
4116,2005-08-23 11:25:00,24,0
4117,2005-05-06 18:10:00,31,0
4118,2005-09-08 18:45:00,41,0
4119,2005-09-12 18:05:00,28,0
4120,2005-07-24 02:55:00,3,0
4121,2005-09-01 07:35:00,35,0
4122,2005-05-28 21:15:00,21,0
4123,2005-05-07 16:20:00,28,0
4124,2005-06-20 15:50:00,33,0
4125,2005-07-24 00:45:00,7,0
4126,2005-09-03 18:20:00,16,0
4127,2005-09-09 05:25:00,7,0
4128,2005-05-04 13:05:00,17,0
4129,2005-07-02 20:10:00,30,0
4130,2005-05-23 01:35:00,9,0
4131,2005-05-31 15:35:00,32,0
4132,2005-09-12 07:55:00,43,0
4133,2005-09-27 17:45:00,34,0
4134,2005-06-11 17:10:00,34,0
4135,2005-04-21 04:45:00,6,0
4136,2005-04-11 14:45:00,35,0
4137,2005-07-16 22:05:00,18,0
4138,2005-08-22 12:25:00,27,0
4139,2005-08-26 14:35:00,22,0
4140,2005-05-17 09:25:00,35,0
4141,2005-06-26 06:45:00,4,0
4142,2005-07-09 19:20:00,20,0
4143,2005-06-09 09:30:00,27,0
4144,2005-07-01 06:05:00,16,0
4145,2005-08-06 20:10:00,28,0
4146,2005-07-31 06:25:00,5,0
4147,2005-07-15 09:15:00,29,0
4148,2005-06-14 18:15:00,40,0
4149,2005-07-01 14:30:00,37,0
4150,2005-05-05 02:55:00,2,0
4151,2005-07-25 00:05:00,6,0
4152,2005-05-30 03:05:00,6,0
4153,2005-07-27 00:25:00,5,0
4154,2005-05-30 09:15:00,8,0
4155,2005-06-26 13:10:00,28,0
4156,2005-06-02 04:45:00,8,0
4157,2005-07-15 23:30:00,20,0
4158,2005-04-23 02:40:00,4,0
4159,2005-08-17 21:10:00,23,0
4160,2005-04-24 01:50:00,5,0
4161,2005-05-12 21:40:00,21,0
4162,2005-07-23 13:50:00,29,0
4163,2005-04-21 19:40:00,23,0
4164,2005-05-05 13:50:00,34,0
4165,2005-08-12 11:05:00,23,0
4166,2005-06-19 04:55:00,2,0
4167,2005-09-14 17:05:00,34,0
4168,2005-07-26 01:10:00,4,0
4169,2005-04-28 17:05:00,33,0
4170,2005-08-06 12:05:00,30,0
4171,2005-09-14 18:35:00,34,0
4172,2005-06-15 15:15:00,42,0
4173,2005-09-25 07:40:00,7,0
4174,2005-07-25 03:10:00,0,0
4175,2005-07-02 17:20:00,38,0
4176,2005-06-04 04:45:00,3,0
4177,2005-07-23 05:45:00,7,0
4178,2005-07-05 13:50:00,34,0
4179,2005-07-30 11:50:00,30,0
4180,2005-05-01 05:40:00,3,0
4181,2005-08-12 18:20:00,39,0
4182,2005-05-17 07:20:00,24,0
4183,2005-07-30 23:50:00,12,0
4184,2005-09-22 05:30:00,6,0
4185,2005-05-10 18:00:00,28,0
4186,2005-06-24 13:40:00,27,0
4187,2005-04-26 17:25:00,30,0
4188,2005-07-31 08:40:00,19,0
4189,2005-06-03 14:45:00,28,0
4190,2005-08-25 14:40:00,41,0
4191,2005-05-15 16:20:00,52,0
4192,2005-04-20 12:25:00,22,0
4193,2005-05-30 12:30:00,12,0
4194,2005-05-12 08:00:00,27,0
4195,2005-05-27 03:10:00,1,0
4196,2005-05-16 13:40:00,11,0
4197,2005-06-21 21:05:00,31,0
4198,2005-08-06 19:00:00,35,0
4199,2005-05-07 14:20:00,38,0
4200,2005-07-11 04:25:00,0,0
4201,2005-08-13 22:00:00,37,0
4202,2005-09-01 16:10:00,32,0
4203,2005-07-10 09:05:00,16,0
4204,2005-07-17 06:40:00,10,0
4205,2005-05-02 08:40:00,35,0
4206,2005-09-12 01:45:00,6,0
4207,2005-07-03 15:00:00,34,0
4208,2005-08-11 18:05:00,39,0
4209,2005-07-09 07:45:00,15,0
4210,2005-06-22 00:20:00,3,0
4211,2005-07-20 03:40:00,3,0
4212,2005-05-08 04:10:00,3,0
4213,2005-09-30 01:05:00,6,0
4214,2005-06-30 02:40:00,2,0
4215,2005-06-20 16:30:00,37,0
4216,2005-07-25 05:00:00,5,0
4217,2005-05-11 19:35:00,28,0
4218,2005-08-16 02:50:00,2,0
4219,2005-05-01 16:35:00,46,0
4220,2005-07-12 00:25:00,4,0
4221,2005-08-20 12:10:00,23,0
4222,2005-04-25 11:30:00,24,0
4223,2005-05-19 07:05:00,42,0
4224,2005-08-02 12:25:00,41,0
4225,2005-09-24 15:45:00,23,0
4226,2005-04-28 06:45:00,26,0
4227,2005-07-17 04:20:00,9,0
4228,2005-09-01 22:30:00,15,0
