Week_Day,Hour,Minute,Traffic_flow,Game_Ended
1,5,15,3,0
1,5,20,11,0
1,5,25,10,0
1,5,30,12,0
1,5,35,13,0
1,5,40,15,0
1,5,45,9,0
1,5,50,11,0
1,5,55,14,0
1,6,0,19,0
1,6,5,17,0
1,6,10,18,0
1,6,15,13,0
1,6,20,22,0
1,6,25,28,0
1,6,30,17,0
1,6,35,25,0
1,6,40,37,0
1,6,45,40,0
1,6,50,22,0
1,6,55,26,0
1,7,0,37,0
1,7,5,35,0
1,7,10,42,0
1,7,15,42,0
1,7,20,37,0
1,7,25,41,0
1,7,30,43,0
1,7,35,40,0
1,7,40,40,0
1,7,45,43,0
1,7,50,34,0
1,7,55,31,0
1,8,0,35,0
1,8,5,38,0
1,8,10,37,0
1,8,15,38,0
1,8,20,33,0
1,8,25,39,0
1,8,30,39,0
1,8,35,45,0
1,8,40,37,0
1,8,45,39,0
1,8,50,54,0
1,8,55,43,0
1,9,0,39,0
1,9,5,37,0
1,9,10,46,0
1,9,15,31,0
1,9,20,46,0
1,9,25,33,0
1,9,30,44,0
1,9,35,43,0
1,9,40,42,0
1,9,45,32,0
1,9,50,40,0
1,9,55,32,0
1,10,0,27,0
1,10,5,28,0
1,10,10,26,0
1,10,15,31,0
1,10,20,30,0
1,10,25,28,0
1,10,30,37,0
1,10,35,45,0
1,10,40,29,0
1,10,45,20,0
1,10,50,29,0
1,10,55,26,0
1,11,0,22,0
1,11,5,28,0
1,11,10,19,0
1,11,15,33,0
1,11,20,26,0
1,11,25,22,0
1,11,30,33,0
1,11,35,31,0
1,11,40,21,0
1,11,45,27,0
1,11,50,22,0
1,11,55,20,0
1,12,0,13,0
1,12,5,14,0
1,12,10,34,0
1,12,15,21,0
1,12,20,32,0
1,12,25,30,0
1,12,30,29,0
1,12,35,30,0
1,12,40,24,0
1,12,45,23,0
1,12,50,30,0
1,12,55,30,0
1,13,0,18,0
1,13,5,41,0
1,13,10,40,0
1,13,15,30,0
1,13,20,27,0
1,13,25,30,0
1,13,30,22,0
1,13,35,26,0
1,13,40,36,0
1,13,45,25,0
1,13,50,27,0
1,13,55,29,0
1,14,0,29,0
1,14,5,23,0
1,14,10,34,0
1,14,15,23,0
1,14,20,20,0
1,14,25,35,0
1,14,30,25,0
1,14,35,40,0
1,14,40,39,0
1,14,45,44,0
1,14,50,37,0
1,14,55,27,0
1,15,0,36,0
1,15,5,24,0
1,15,10,40,0
1,15,15,33,0
1,15,20,44,0
1,15,25,40,0
1,15,30,34,0
1,15,35,47,0
1,15,40,39,0
1,15,45,43,0
1,15,50,45,0
1,15,55,31,0
1,16,0,40,0
1,16,5,38,0
1,16,10,50,0
1,16,15,31,0
1,16,20,36,0
1,16,25,37,0
1,16,30,37,0
1,16,35,31,0
1,16,40,44,0
1,16,45,36,0
1,16,50,38,0
1,16,55,40,0
1,17,0,39,0
1,17,5,31,0
1,17,10,47,0
1,17,15,44,0
1,17,20,32,0
1,17,25,33,0
1,17,30,33,0
1,17,35,43,0
1,17,40,40,0
1,17,45,39,0
1,17,50,38,0
1,17,55,40,0
1,18,0,38,0
1,18,5,39,0
1,18,10,46,0
1,18,15,32,0
1,18,20,36,0
1,18,25,27,0
1,18,30,48,0
1,18,35,43,0
1,18,40,27,0
1,18,45,22,0
1,18,50,34,0
1,18,55,26,0
1,19,0,36,0
1,19,5,34,0
1,19,10,27,0
1,19,15,43,0
1,19,20,15,0
1,19,25,29,0
1,19,30,29,0
1,19,35,26,0
1,19,40,36,0
1,19,45,23,0
1,19,50,22,0
1,19,55,21,0
1,20,0,17,0
1,20,5,19,0
1,20,10,27,0
1,20,15,25,0
1,20,20,17,0
1,20,25,26,0
1,20,30,28,0
1,20,35,21,0
1,20,40,21,0
1,20,45,15,0
1,20,50,20,0
1,20,55,20,0
1,21,0,24,0
1,21,5,30,0
1,21,10,27,0
1,21,15,16,0
1,21,20,13,0
1,21,25,23,0
1,21,30,20,0
1,21,35,16,0
1,21,40,15,0
1,21,45,14,0
1,21,50,20,0
1,21,55,23,0
1,22,0,10,0
1,22,5,17,0
1,22,10,20,0
1,22,15,11,0
1,22,20,7,0
1,22,25,13,0
1,22,30,14,0
1,22,35,11,0
1,22,40,9,0
1,22,45,11,0
1,22,50,16,0
1,22,55,15,0
1,23,0,8,0
1,23,5,9,0
1,23,10,3,0
1,23,15,6,0
1,23,20,11,0
1,23,25,13,0
1,23,30,6,0
1,23,35,3,0
1,23,40,9,0
1,23,45,13,0
1,23,50,10,0
1,23,55,10,0
2,0,0,5,0
2,0,5,6,0
2,0,10,4,0
2,0,15,6,0
2,0,20,2,0
2,0,25,6,0
2,0,30,2,0
2,0,35,5,0
2,0,40,5,0
2,0,45,6,0
2,0,50,3,0
2,0,55,4,0
2,1,0,4,0
2,1,5,3,0
2,1,10,2,0
2,1,15,3,0
2,1,20,1,0
2,1,25,4,0
2,1,30,7,0
2,1,35,4,0
2,1,40,2,0
2,1,45,8,0
2,1,50,3,0
2,1,55,2,0
2,2,0,4,0
2,2,5,1,0
2,2,10,2,0
2,2,15,2,0
2,2,20,2,0
2,2,25,2,0
2,2,30,2,0
2,2,35,4,0
2,2,40,0,0
2,2,45,4,0
2,2,50,1,0
2,2,55,2,0
2,3,0,0,0
2,3,5,2,0
2,3,10,3,0
2,3,15,0,0
2,3,20,1,0
2,3,25,2,0
2,3,30,2,0
2,3,35,0,0
2,3,40,3,0
2,3,45,2,0
2,3,50,1,0
2,3,55,2,0
2,4,0,2,0
2,4,5,0,0
2,4,10,1,0
2,4,15,3,0
2,4,20,4,0
2,4,25,0,0
2,4,30,1,0
2,4,35,4,0
2,4,40,3,0
2,4,45,5,0
2,4,50,11,0
2,4,55,12,0
2,5,0,2,0
2,5,5,4,0
2,5,10,9,0
2,5,15,4,0
2,5,20,8,0
2,5,25,8,0
2,5,30,13,0
2,5,35,12,0
2,5,40,16,0
2,5,45,5,0
2,5,50,16,0
2,5,55,25,0
2,6,0,6,0
2,6,5,12,0
2,6,10,15,0
2,6,15,18,0
2,6,20,18,0
2,6,25,19,0
2,6,30,14,0
2,6,35,28,0
2,6,40,30,0
2,6,45,38,0
2,6,50,29,0
2,6,55,22,0
2,7,0,31,0
2,7,5,40,0
2,7,10,33,0
2,7,15,37,0
2,7,20,31,0
2,7,25,36,0
2,7,30,25,0
2,7,35,30,0
2,7,40,43,0
2,7,45,39,0
2,7,50,43,0
2,7,55,43,0
2,8,0,25,0
2,8,5,37,0
2,8,10,33,0
2,8,15,37,0
2,8,20,50,0
2,8,25,18,0
2,8,30,37,0
2,8,35,39,0
2,8,40,37,0
2,8,45,63,0
2,8,50,54,0
2,8,55,41,0
2,9,0,43,0
2,9,5,29,0
2,9,10,35,0
2,9,15,29,0
2,9,20,33,0
2,9,25,30,0
2,9,30,23,0
2,9,35,36,0
2,9,40,27,0
2,9,45,32,0
2,9,50,32,0
2,9,55,45,0
2,10,0,29,0
2,10,5,39,0
2,10,10,36,0
2,10,15,33,0
2,10,20,39,0
2,10,25,42,0
2,10,30,23,0
2,10,35,34,0
2,10,40,34,0
2,10,45,26,0
2,10,50,31,0
2,10,55,18,0
2,11,0,24,0
2,11,5,22,0
2,11,10,29,0
2,11,15,24,0
2,11,20,31,0
2,11,25,33,0
2,11,30,41,0
2,11,35,37,0
2,11,40,28,0
2,11,45,26,0
2,11,50,36,0
2,11,55,32,0
2,12,0,38,0
2,12,5,33,0
2,12,10,30,0
2,12,15,36,0
2,12,20,35,0
2,12,25,36,0
2,12,30,28,0
2,12,35,31,0
2,12,40,34,0
2,12,45,34,0
2,12,50,33,0
2,12,55,32,0
2,13,0,24,0
2,13,5,38,0
2,13,10,35,0
2,13,15,47,0
2,13,20,36,0
2,13,25,30,0
2,13,30,22,0
2,13,35,13,0
2,13,40,36,0
2,13,45,41,0
2,13,50,38,0
2,13,55,41,0
2,14,0,24,0
2,14,5,26,0
2,14,10,38,0
2,14,15,33,0
2,14,20,38,0
2,14,25,21,0
2,14,30,34,0
2,14,35,38,0
2,14,40,36,0
2,14,45,31,0
3,5,55,9,0
3,6,0,12,0
3,6,5,14,0
3,6,10,18,0
3,6,15,15,0
3,6,20,22,0
3,6,25,17,0
3,6,30,26,0
3,6,35,27,0
3,6,40,32,0
3,6,45,30,0
3,8,15,34,0
3,8,20,36,0
3,8,25,36,0
3,8,30,36,0
3,8,35,41,0
3,8,40,43,0
3,8,45,44,0
3,8,50,37,0
3,8,55,37,0
3,9,0,36,0
3,9,5,44,0
3,9,10,41,0
3,9,15,36,0
3,9,20,41,0
3,9,25,42,0
3,9,30,36,0
3,9,35,30,0
3,9,40,33,0
3,9,45,47,0
3,9,50,40,0
3,9,55,30,0
3,10,0,39,0
3,10,5,28,0
3,10,10,34,0
3,10,15,37,0
3,10,20,40,0
3,10,25,32,0
3,10,30,39,0
3,10,35,27,0
3,10,40,36,0
3,10,45,28,0
3,10,50,34,0
3,10,55,36,0
3,11,0,25,0
3,11,5,21,0
3,11,10,28,0
3,11,15,25,0
3,11,20,20,0
3,11,25,31,0
3,11,30,32,0
3,11,35,21,0
3,11,40,32,0
3,11,45,26,0
3,11,50,30,0
3,11,55,33,0
3,12,0,20,0
3,12,5,19,0
3,12,10,31,0
3,12,15,33,0
3,12,20,22,0
3,12,25,21,0
3,12,30,31,0
3,12,35,35,0
3,12,40,23,0
3,12,45,26,0
3,12,50,32,0
3,12,55,23,0
3,13,0,25,0
3,13,5,36,0
3,13,10,25,0
3,13,15,33,0
3,13,20,26,0
3,13,25,24,0
3,13,30,29,0
3,13,35,29,0
3,13,40,40,0
3,13,45,35,0
3,13,50,20,0
3,13,55,32,0
3,14,0,24,0
3,14,5,26,0
3,14,10,52,0
3,14,15,38,0
3,14,20,43,0
3,14,25,44,0
3,14,30,32,0
3,14,35,42,0
3,14,40,44,0
3,14,45,44,0
3,14,50,45,0
3,14,55,39,0
3,15,0,36,0
3,15,5,35,0
3,15,10,43,0
3,15,15,40,0
3,15,20,42,0
3,15,25,38,0
3,15,30,39,0
3,15,35,41,0
3,15,40,46,0
3,15,45,43,0
3,15,50,26,0
3,15,55,37,0
3,16,0,35,0
3,16,5,40,0
3,16,10,39,0
3,16,15,43,0
3,16,20,35,0
3,16,25,31,0
3,16,30,34,0
3,16,35,34,0
3,16,40,27,0
3,16,45,44,0
3,16,50,29,0
3,16,55,36,0
3,17,0,29,0
3,17,5,36,0
3,17,10,44,0
3,17,15,45,0
3,17,20,42,0
3,17,25,40,0
3,17,30,40,0
3,17,35,33,0
3,17,40,33,0
3,17,45,31,0
3,17,50,27,0
3,17,55,23,0
3,18,0,34,0
3,18,5,37,0
3,18,10,33,0
3,18,15,40,0
3,18,20,41,0
3,18,25,37,0
3,18,30,30,0
3,18,35,37,0
3,18,40,45,0
3,18,45,30,0
3,18,50,26,0
3,18,55,40,0
3,19,0,34,0
3,19,5,28,0
3,19,10,36,0
3,19,15,43,0
3,19,20,31,0
3,19,25,34,0
3,19,30,23,0
3,19,35,28,0
3,19,40,30,0
3,19,45,35,0
3,19,50,35,0
3,19,55,26,0
3,20,0,20,0
3,20,5,15,0
3,20,10,32,0
3,20,15,22,0
3,20,20,12,0
3,20,25,33,0
3,20,30,14,0
3,20,35,22,0
3,20,40,19,0
3,20,45,15,0
3,20,50,17,0
3,20,55,23,0
3,21,0,35,0
3,21,5,26,0
3,21,10,22,0
3,21,15,35,0
3,21,20,24,0
3,21,25,35,0
3,21,30,30,0
3,21,35,17,0
3,21,40,16,0
3,21,45,19,0
3,21,50,14,0
3,21,55,9,0
3,22,0,22,0
3,22,5,16,0
3,22,10,22,0
3,22,15,16,0
3,22,20,21,0
3,22,25,11,0
3,22,30,20,0
3,22,35,17,0
3,22,40,10,0
3,22,45,13,0
3,22,50,10,0
3,22,55,14,0
3,23,0,15,0
3,23,5,10,0
3,23,10,16,0
3,23,15,12,0
3,23,20,13,0
3,23,25,13,0
3,23,30,10,0
3,23,35,8,0
3,23,40,11,0
3,23,45,11,0
3,23,50,9,0
3,23,55,8,0
4,0,0,5,0
4,0,5,9,0
4,0,10,9,0
4,0,15,4,0
4,0,20,3,0
4,0,25,2,0
4,0,30,6,0
4,0,35,4,0
4,0,40,5,0
4,0,45,4,0
4,0,50,3,0
4,0,55,4,0
4,1,0,4,0
4,1,5,3,0
4,1,10,2,0
4,1,15,4,0
4,1,20,5,0
4,1,25,1,0
4,1,30,3,0
4,1,35,4,0
4,1,40,4,0
4,1,45,4,0
4,1,50,4,0
4,1,55,10,0
4,2,0,5,0
4,2,5,6,0
4,2,10,2,0
4,2,15,2,0
4,2,20,3,0
4,2,25,4,0
4,2,30,3,0
4,2,35,6,0
4,2,40,3,0
4,2,45,2,0
4,2,50,3,0
4,2,55,3,0
4,3,0,2,0
4,3,5,3,0
4,3,10,1,0
4,3,15,3,0
4,3,20,0,0
4,3,25,3,0
4,3,30,1,0
4,3,35,0,0
4,3,40,5,0
4,3,45,1,0
4,3,50,3,0
4,3,55,2,0
4,4,0,6,0
4,4,5,5,0
4,4,10,3,0
4,4,15,5,0
4,4,20,2,0
4,4,25,2,0
4,4,30,2,0
4,4,35,2,0
4,4,40,2,0
4,4,45,5,0
4,4,50,8,0
4,4,55,5,0
4,5,0,3,0
4,5,5,6,0
4,5,10,12,0
4,5,15,8,0
4,5,20,5,0
4,5,25,7,0
4,5,30,9,0
4,5,35,16,0
4,5,40,9,0
4,5,45,13,0
4,5,50,10,0
4,5,55,13,0
4,6,0,19,0
4,6,5,22,0
4,6,10,14,0
4,6,15,11,0
4,6,20,22,0
4,6,25,19,0
4,6,30,27,0
4,6,35,27,0
4,6,40,33,0
4,6,45,27,0
4,6,50,32,0
4,6,55,33,0
4,7,0,35,0
4,7,5,32,0
4,7,10,34,0
4,7,15,46,0
4,7,20,35,0
4,7,25,43,0
4,7,30,41,0
4,7,35,44,0
4,7,40,35,0
4,7,45,31,0
4,7,50,36,0
4,7,55,25,0
4,8,0,41,0
4,8,5,37,0
4,8,10,34,0
4,8,15,39,0
4,8,20,34,0
4,8,25,28,0
4,8,30,33,0
4,8,35,41,0
4,8,40,39,0
4,8,45,50,0
4,8,50,40,0
4,8,55,48,0
4,9,0,43,0
4,9,5,37,0
4,9,10,39,0
4,9,15,38,0
4,9,20,45,0
4,9,25,41,0
4,9,30,38,0
4,9,35,39,0
4,9,40,38,0
4,9,45,37,0
4,9,50,40,0
4,9,55,38,0
4,10,0,42,0
4,10,5,36,0
4,10,10,48,0
4,10,15,37,0
4,10,20,22,0
4,10,25,41,0
4,10,30,14,0
4,10,35,27,0
4,10,40,35,0
4,10,45,24,0
4,10,50,22,0
4,10,55,21,0
4,11,0,28,0
4,11,5,25,0
4,11,10,28,0
4,11,15,28,0
4,11,20,20,0
4,11,25,27,0
4,11,30,33,0
4,11,35,25,0
4,11,40,40,0
4,11,45,38,0
4,11,50,28,0
4,11,55,24,0
4,12,0,32,0
4,12,5,35,0
4,12,10,44,0
4,12,15,35,0
4,12,20,32,0
4,12,25,47,0
4,12,30,40,0
4,12,35,31,0
4,12,40,42,0
4,12,45,38,0
4,12,50,39,0
4,12,55,26,0
4,13,0,30,0
4,13,5,33,0
4,13,10,31,0
4,13,15,30,0
4,13,20,38,0
4,13,25,41,0
4,13,30,31,0
4,13,35,19,0
4,13,40,28,0
4,13,45,32,0
4,13,50,35,0
4,13,55,38,0
4,14,0,38,0
4,14,5,21,0
4,14,10,22,0
4,14,15,40,0
4,14,20,36,0
4,14,25,27,0
4,14,30,33,0
4,14,35,44,0
4,14,40,33,0
4,14,45,31,0
4,14,50,46,0
4,14,55,39,0
4,15,0,38,0
4,15,5,34,0
4,15,10,49,0
4,15,15,50,0
4,15,20,36,0
4,15,25,36,0
4,15,30,37,0
4,15,35,42,0
4,15,40,40,0
4,15,45,38,0
4,15,50,32,0
4,15,55,33,0
4,16,0,30,0
4,16,5,44,0
4,16,10,40,0
4,16,15,37,0
4,16,20,29,0
4,16,25,41,0
4,16,30,33,0
4,16,35,35,0
4,16,40,37,0
4,16,45,35,0
4,16,50,34,0
4,16,55,41,0
4,17,0,36,0
4,17,5,43,0
4,17,10,32,0
4,17,15,44,0
4,17,20,40,0
4,17,25,42,0
4,17,30,27,0
4,17,35,40,0
4,17,40,35,0
4,17,45,33,0
4,17,50,43,0
4,17,55,41,0
4,18,0,41,0
4,18,5,24,0
4,18,10,27,0
4,18,15,36,0
4,18,20,31,0
4,18,25,34,0
4,18,30,37,0
4,18,35,25,0
4,18,40,33,0
4,18,45,35,0
4,18,50,32,0
4,18,55,38,0
4,19,0,23,0
4,19,5,23,0
4,19,10,48,0
4,19,15,36,0
4,19,20,41,0
4,19,25,30,0
4,19,30,34,0
4,19,35,27,0
4,19,40,29,0
4,19,45,34,0
4,19,50,20,0
4,19,55,37,0
4,20,0,36,0
4,20,5,20,0
4,20,10,26,0
4,20,15,20,0
4,20,20,23,0
4,20,25,34,0
4,20,30,20,0
4,20,35,29,0
4,20,40,25,0
4,20,45,15,0
4,20,50,28,0
4,20,55,24,0
4,21,0,30,0
4,21,5,22,0
4,21,10,26,0
4,21,15,20,0
4,21,20,23,0
4,21,25,22,0
4,21,30,26,0
4,21,35,28,0
4,21,40,29,0
4,21,45,16,0
4,21,50,14,0
4,21,55,12,0
4,22,0,28,0
4,22,5,19,0
4,22,10,11,0
4,22,15,17,0
4,22,20,18,0
4,22,25,16,0
4,22,30,21,0
4,22,35,27,0
4,22,40,20,0
4,22,45,23,0
4,22,50,10,0
4,22,55,15,0
4,23,0,9,0
4,23,5,13,0
4,23,10,18,0
4,23,15,21,0
4,23,20,12,0
4,23,25,19,0
4,23,30,12,0
4,23,35,9,0
4,23,40,13,0
4,23,45,12,0
4,23,50,13,0
4,23,55,12,0
5,0,0,11,0
5,0,5,9,0
5,0,10,9,0
5,0,15,12,0
5,0,20,11,0
5,0,25,7,0
5,0,30,4,0
5,0,35,7,0
5,0,40,12,0
5,0,45,1,0
5,0,50,4,0
5,0,55,6,0
5,1,0,13,0
5,1,5,6,0
5,1,10,8,0
5,1,15,6,0
5,1,20,5,0
5,1,25,4,0
5,1,30,4,0
5,1,35,9,0
5,1,40,9,0
5,1,45,6,0
5,1,50,11,0
5,1,55,4,0
5,2,0,6,0
5,2,5,5,0
5,2,10,6,0
5,2,15,3,0
5,2,20,10,0
5,2,25,7,0
5,2,30,8,0
5,2,35,3,0
5,2,40,8,0
5,2,45,4,0
5,2,50,6,0
5,2,55,5,0
5,3,0,3,0
5,3,5,5,0
5,3,10,3,0
5,3,15,4,0
5,3,20,2,0
5,3,25,3,0
5,3,30,4,0
5,3,35,3,0
5,3,40,5,0
5,3,45,2,0
5,3,50,1,0
5,3,55,3,0
5,4,0,5,0
5,4,5,2,0
5,4,10,2,0
5,4,15,3,0
5,4,20,3,0
5,4,25,4,0
5,4,30,2,0
5,4,35,1,0
5,4,40,1,0
5,4,45,0,0
5,4,50,4,0
5,4,55,7,0
5,5,0,1,0
5,5,5,5,0
5,5,10,0,0
5,5,15,0,0
5,5,20,4,0
5,5,25,5,0
5,5,30,4,0
5,5,35,7,0
5,5,40,8,0
5,5,45,7,0
5,5,50,10,0
5,5,55,1,0
5,6,0,5,0
5,6,5,8,0
5,6,10,9,0
5,6,15,7,0
5,6,20,12,0
5,6,25,13,0
5,6,30,9,0
5,6,35,16,0
5,6,40,14,0
5,6,45,16,0
5,6,50,14,0
5,6,55,11,0
5,7,0,15,0
5,7,5,6,0
5,7,10,12,0
5,7,15,17,0
5,7,20,6,0
5,7,25,17,0
5,7,30,12,0
5,7,35,24,0
5,7,40,13,0
5,7,45,17,0
5,7,50,23,0
5,7,55,24,0
5,8,0,19,0
5,8,5,17,0
5,8,10,17,0
5,8,15,14,0
5,8,20,20,0
5,8,25,20,0
5,8,30,17,0
5,8,35,13,0
5,8,40,20,0
5,8,45,19,0
5,8,50,31,0
5,8,55,25,0
5,9,0,22,0
5,9,5,19,0
5,9,10,24,0
5,9,15,23,0
5,9,20,18,0
5,9,25,18,0
5,9,30,32,0
5,9,35,25,0
5,9,40,27,0
5,9,45,35,0
5,9,50,20,0
5,9,55,38,0
5,10,0,21,0
5,10,5,31,0
5,10,10,27,0
5,10,15,26,0
5,10,20,22,0
5,10,25,31,0
5,10,30,32,0
5,10,35,29,0
5,10,40,27,0
5,10,45,30,0
5,10,50,20,0
5,10,55,32,0
5,11,0,17,0
5,11,5,15,0
5,11,10,20,0
5,11,15,21,0
5,11,20,35,0
5,11,25,30,0
5,11,30,28,0
5,11,35,29,0
5,11,40,30,0
5,11,45,25,0
5,11,50,27,0
5,11,55,23,0
5,12,0,32,0
5,12,5,21,0
5,12,10,23,0
5,12,15,29,0
5,12,20,27,0
5,12,25,24,0
5,12,30,27,0
5,12,35,30,0
5,12,40,37,0
5,12,45,26,0
5,12,50,30,0
5,12,55,30,0
5,13,0,29,0
5,13,5,27,0
5,13,10,43,0
5,13,15,29,0
5,13,20,37,0
5,13,25,31,0
5,13,30,28,0
5,13,35,23,0
5,13,40,31,0
5,13,45,31,0
5,13,50,29,0
5,13,55,22,0
5,14,0,21,0
5,14,5,32,0
5,14,10,28,0
5,14,15,28,0
5,14,20,30,0
5,14,25,29,0
5,14,30,40,0
5,14,35,27,0
5,14,40,36,0
5,14,45,30,0
5,14,50,31,0
5,14,55,36,0
5,15,0,30,0
5,15,5,33,0
5,15,10,17,0
5,15,15,28,0
5,15,20,38,0
5,15,25,42,0
5,15,30,20,0
5,15,35,31,0
5,15,40,37,0
5,15,45,22,0
5,15,50,35,0
5,15,55,27,0
5,16,0,29,0
5,16,5,25,0
5,16,10,29,0
5,16,15,31,0
5,16,20,25,0
5,16,25,28,0
5,16,30,31,0
5,16,35,32,0
5,16,40,24,0
5,16,45,33,0
5,16,50,23,0
5,16,55,29,0
5,17,0,23,0
5,17,5,22,0
5,17,10,25,0
5,17,15,29,0
5,17,20,28,0
5,17,25,34,0
5,17,30,23,0
5,17,35,25,0
5,17,40,28,0
5,17,45,27,0
5,17,50,19,0
5,17,55,27,0
5,18,0,23,0
5,18,5,32,0
5,18,10,23,0
5,18,15,23,0
5,18,20,27,0
5,18,25,25,0
5,18,30,26,0
5,18,35,31,0
5,18,40,34,0
5,18,45,36,0
5,18,50,43,0
5,18,55,24,0
5,19,0,35,0
5,19,5,31,0
5,19,10,21,0
5,19,15,35,0
5,19,20,19,0
5,19,25,37,0
5,19,30,39,0
5,19,35,39,0
5,19,40,40,0
5,19,45,33,0
5,19,50,23,0
5,19,55,33,0
5,20,0,26,0
5,20,5,36,0
5,20,10,33,0
5,20,15,15,0
5,20,20,20,0
5,20,25,28,0
5,20,30,22,0
5,20,35,21,0
5,20,40,29,0
5,20,45,19,0
5,20,50,18,0
5,20,55,29,0
5,21,0,22,0
5,21,5,29,0
5,21,10,21,0
5,21,15,38,0
5,21,20,14,0
5,21,25,23,0
5,21,30,26,0
5,21,35,20,0
5,21,40,22,0
5,21,45,28,0
5,21,50,25,0
5,21,55,29,0
5,22,0,35,0
5,22,5,34,0
5,22,10,26,0
5,22,15,27,0
5,22,20,33,0
5,22,25,28,0
5,22,30,24,0
5,22,35,26,0
5,22,40,25,0
5,22,45,21,0
5,22,50,16,0
5,22,55,18,0
5,23,0,28,0
5,23,5,20,0
5,23,10,18,0
5,23,15,21,0
5,23,20,18,0
5,23,25,20,0
5,23,30,25,0
5,23,35,13,0
5,23,40,19,0
5,23,45,15,0
5,23,50,14,0
5,23,55,8,0
6,0,0,24,0
6,0,5,17,0
6,0,10,16,0
6,0,15,11,0
6,0,20,11,0
6,0,25,10,0
6,0,30,11,0
6,0,35,12,0
6,0,40,7,0
6,0,45,7,0
6,0,50,5,0
6,0,55,7,0
6,1,0,3,0
6,1,5,11,0
6,1,10,8,0
6,1,15,6,0
6,1,20,10,0
6,1,25,9,0
6,1,30,8,0
6,1,35,3,0
6,1,40,8,0
6,1,45,8,0
6,1,50,11,0
6,1,55,8,0
6,2,0,6,0
6,2,5,2,0
6,2,10,12,0
6,2,15,11,0
6,2,20,11,0
6,2,25,3,0
6,2,30,1,0
6,2,35,7,0
6,2,40,7,0
6,2,45,9,0
6,2,50,4,0
6,2,55,3,0
6,3,0,9,0
6,3,5,9,0
6,3,10,6,0
6,3,15,4,0
6,3,20,4,0
6,3,25,8,0
6,3,30,2,0
6,3,35,7,0
6,3,40,5,0
6,3,45,4,0
6,3,50,3,0
6,3,55,1,0
6,4,0,5,0
6,4,5,6,0
6,4,10,1,0
6,4,15,2,0
6,4,20,6,0
6,4,25,4,0
6,4,30,3,0
6,4,35,3,0
6,4,40,3,0
6,4,45,2,0
6,4,50,3,0
6,4,55,1,0
6,5,0,4,0
6,5,5,3,0
6,5,10,2,0
6,5,15,3,0
6,5,20,5,0
6,5,25,4,0
6,5,30,2,0
6,5,35,2,0
6,5,40,6,0
6,5,45,8,0
6,5,50,3,0
6,5,55,6,0
6,6,0,2,0
6,6,5,3,0
6,6,10,3,0
6,6,15,7,0
6,6,20,6,0
6,6,25,7,0
6,6,30,1,0
6,6,35,11,0
6,6,40,10,0
6,6,45,4,0
6,6,50,6,0
6,6,55,5,0
6,7,0,3,0
6,7,5,7,0
6,7,10,9,0
6,7,15,5,0
6,7,20,6,0
6,7,25,10,0
6,7,30,17,0
6,7,35,13,0
6,7,40,12,0
6,7,45,12,0
6,7,50,19,0
6,7,55,19,0
6,8,0,10,0
6,8,5,14,0
6,8,10,11,0
6,8,15,10,0
6,8,20,8,0
6,8,25,13,0
6,8,30,13,0
6,8,35,17,0
6,8,40,14,0
6,8,45,16,0
6,8,50,21,0
6,8,55,11,0
6,9,0,18,0
6,9,5,18,0
6,9,10,12,0
6,9,15,21,0
6,9,20,19,0
6,9,25,17,0
6,9,30,16,0
6,9,35,20,0
6,9,40,13,0
6,9,45,22,0
6,9,50,33,0
6,9,55,21,0
6,10,0,24,0
6,10,5,25,0
6,10,10,16,0
6,10,15,20,0
6,10,20,30,0
6,10,25,28,0
6,10,30,22,0
6,10,35,24,0
6,10,40,22,0
6,10,45,21,0
6,10,50,19,0
6,10,55,26,0
6,11,0,21,0
6,11,5,29,0
6,11,10,26,0
6,11,15,21,0
6,11,20,23,0
6,11,25,33,0
6,11,30,27,0
6,11,35,34,0
6,11,40,38,0
6,11,45,29,0
6,11,50,33,0
6,11,55,42,0
6,12,0,20,0
6,12,5,27,0
6,12,10,29,0
6,12,15,27,0
6,12,20,24,0
6,12,25,19,0
6,12,30,25,0
6,12,35,25,0
6,12,40,21,0
6,12,45,40,0
6,12,50,19,0
6,12,55,17,0
6,13,0,21,0
6,13,5,15,0
6,13,10,23,0
6,13,15,24,0
6,13,20,30,0
6,13,25,34,0
6,13,30,27,0
6,13,35,29,0
6,13,40,23,0
6,13,45,22,0
6,13,50,25,0
6,13,55,27,0
6,14,0,40,0
6,14,5,27,0
6,14,10,32,0
6,14,15,23,0
6,14,20,33,0
6,14,25,30,0
6,14,30,29,0
6,14,35,24,0
6,14,40,24,0
6,14,45,26,0
6,14,50,26,0
6,14,55,23,0
6,15,0,37,0
6,15,5,38,0
6,15,10,37,0
6,15,15,38,0
6,15,20,36,0
6,15,25,27,0
6,15,30,29,0
6,15,35,28,0
6,15,40,24,0
6,15,45,34,0
6,15,50,33,0
6,15,55,21,0
6,16,0,24,0
6,16,5,18,0
6,16,10,26,0
6,16,15,13,0
6,16,20,23,0
6,16,25,22,0
6,16,30,27,0
6,16,35,32,0
6,16,40,28,0
6,16,45,17,0
6,16,50,21,0
6,16,55,26,0
6,17,0,33,0
6,17,5,28,0
6,17,10,28,0
6,17,15,29,0
6,17,20,31,0
6,17,25,27,0
6,17,30,31,0
6,17,35,22,0
6,17,40,25,0
6,17,45,33,0
6,17,50,26,0
6,17,55,20,0
6,18,0,23,0
6,18,5,33,0
